FECHA,AÑO,PERIODO,EMPRESA,DEPARTAMENTO,ESTRATO,TARIFA
Sep-23,2023,9,ENEL COLOMBIA,Bogotá/Cundinamarca,4,817.8182
Oct-23,2023,10,ENEL COLOMBIA,Bogotá/Cundinamarca,4,838.2637
Nov-23,2023,11,ENEL COLOMBIA,Bogotá/Cundinamarca,4,870.1177
Dic-23,2023,12,ENEL COLOMBIA,Bogotá/Cundinamarca,4,875.3384
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,4,0.005999992874527165
Ene-23,2023,1,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",891.2789
Feb-23,2023,2,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",909.9958
Mar-23,2023,3,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",928.1957
Abr-23,2023,4,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",941.1904
May-23,2023,5,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",951.5435
Jun-23,2023,6,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",958.2043
Jul-23,2023,7,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",963.9535
Ago-23,2023,8,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",971.6652
Sep-23,2023,9,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",981.3818
Oct-23,2023,10,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",1005.9164
Nov-23,2023,11,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",1044.1412
Dic-23,2023,12,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",1050.4061
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",0.006000050567873289
Ene-23,2023,1,DISPAC,Chocó,1,317.73
Feb-23,2023,2,DISPAC,Chocó,1,324.33
Mar-23,2023,3,DISPAC,Chocó,1,330.69
Abr-23,2023,4,DISPAC,Chocó,1,335.16
May-23,2023,5,DISPAC,Chocó,1,338.7
Jun-23,2023,6,DISPAC,Chocó,1,341.2
Jul-23,2023,7,DISPAC,Chocó,1,343.24
Ago-23,2023,8,DISPAC,Chocó,1,345.99
Sep-23,2023,9,DISPAC,Chocó,1,349.45
Oct-23,2023,10,DISPAC,Chocó,1,359.93
Nov-23,2023,11,DISPAC,Chocó,1,370.73
Dic-23,2023,12,DISPAC,Chocó,1,383.82
* Pesos corrientes,,,DISPAC,Chocó,1,0.03530871523750431
Ene-23,2023,1,DISPAC,Chocó,2,397.16
Feb-23,2023,2,DISPAC,Chocó,2,405.41
Mar-23,2023,3,DISPAC,Chocó,2,413.36
Abr-23,2023,4,DISPAC,Chocó,2,418.95
May-23,2023,5,DISPAC,Chocó,2,423.38
Jun-23,2023,6,DISPAC,Chocó,2,426.5
Jul-23,2023,7,DISPAC,Chocó,2,429.06
Ago-23,2023,8,DISPAC,Chocó,2,432.49
Sep-23,2023,9,DISPAC,Chocó,2,436.81
Oct-23,2023,10,DISPAC,Chocó,2,449.92
Nov-23,2023,11,DISPAC,Chocó,2,463.41
Dic-23,2023,12,DISPAC,Chocó,2,479.77
* Pesos corrientes,,,DISPAC,Chocó,2,0.035303510929846044
Ene-23,2023,1,DISPAC,Chocó,3,675.17
Feb-23,2023,2,DISPAC,Chocó,3,689.2
Mar-23,2023,3,DISPAC,Chocó,3,702.71
Abr-23,2023,4,DISPAC,Chocó,3,712.21
May-23,2023,5,DISPAC,Chocó,3,719.74
Jun-23,2023,6,DISPAC,Chocó,3,725.04
Jul-23,2023,7,DISPAC,Chocó,3,729.39
Ago-23,2023,8,DISPAC,Chocó,3,735.23
Sep-23,2023,9,DISPAC,Chocó,3,742.58
Oct-23,2023,10,DISPAC,Chocó,3,764.86
Nov-23,2023,11,DISPAC,Chocó,3,787.8
Dic-23,2023,12,DISPAC,Chocó,3,815.61
* Pesos corrientes,,,DISPAC,Chocó,3,0.03530083777608538
Ene-23,2023,1,DISPAC,Chocó,4,794.32
Feb-23,2023,2,DISPAC,Chocó,4,810.82
Mar-23,2023,3,DISPAC,Chocó,4,826.72
Abr-23,2023,4,DISPAC,Chocó,4,837.89
May-23,2023,5,DISPAC,Chocó,4,846.75
Jun-23,2023,6,DISPAC,Chocó,4,852.99
Jul-23,2023,7,DISPAC,Chocó,4,858.11
Ago-23,2023,8,DISPAC,Chocó,4,864.98
Sep-23,2023,9,DISPAC,Chocó,4,873.62
Oct-23,2023,10,DISPAC,Chocó,4,899.83
Nov-23,2023,11,DISPAC,Chocó,4,926.82
Dic-23,2023,12,DISPAC,Chocó,4,959.54
* Pesos corrientes,,,DISPAC,Chocó,4,0.035303510929846044
Ene-23,2023,1,DISPAC,Chocó,"5 y 6, Ind y Com",953.184
Feb-23,2023,2,DISPAC,Chocó,"5 y 6, Ind y Com",972.984
Mar-23,2023,3,DISPAC,Chocó,"5 y 6, Ind y Com",992.06
Abr-23,2023,4,DISPAC,Chocó,"5 y 6, Ind y Com",1005.47
May-23,2023,5,DISPAC,Chocó,"5 y 6, Ind y Com",1016.1
Jun-23,2023,6,DISPAC,Chocó,"5 y 6, Ind y Com",1023.59
Jul-23,2023,7,DISPAC,Chocó,"5 y 6, Ind y Com",1029.73
Ago-23,2023,8,DISPAC,Chocó,"5 y 6, Ind y Com",1037.9759999999999
Sep-23,2023,9,DISPAC,Chocó,"5 y 6, Ind y Com",1048.34
Oct-23,2023,10,DISPAC,Chocó,"5 y 6, Ind y Com",1079.796
Nov-23,2023,11,DISPAC,Chocó,"5 y 6, Ind y Com",1112.184
Dic-23,2023,12,DISPAC,Chocó,"5 y 6, Ind y Com",1151.4479999999999
* Pesos corrientes,,,DISPAC,Chocó,"5 y 6, Ind y Com",0.03530351092984605
Ene-23,2023,1,EBSA,Boyacá,1,311.5346
Feb-23,2023,2,EBSA,Boyacá,1,318.0145
Mar-23,2023,3,EBSA,Boyacá,1,324.2476
Abr-23,2023,4,EBSA,Boyacá,1,328.625
May-23,2023,5,EBSA,Boyacá,1,332.1741
Jun-23,2023,6,EBSA,Boyacá,1,334.59896
Jul-23,2023,7,EBSA,Boyacá,1,336.60656
Ago-23,2023,8,EBSA,Boyacá,1,339.2994
Sep-23,2023,9,EBSA,Boyacá,1,342.6924
Oct-23,2023,10,EBSA,Boyacá,1,349.5463
Nov-23,2023,11,EBSA,Boyacá,1,356.5372
Dic-23,2023,12,EBSA,Boyacá,1,358.6764
* Pesos corrientes,,,EBSA,Boyacá,1,0.005999934929651146
Ene-23,2023,1,EBSA,Boyacá,2,389.4183
Feb-23,2023,2,EBSA,Boyacá,2,397.5182
Mar-23,2023,3,EBSA,Boyacá,2,405.3095
Abr-23,2023,4,EBSA,Boyacá,2,410.7812
May-23,2023,5,EBSA,Boyacá,2,415.2177
Jun-23,2023,6,EBSA,Boyacá,2,418.2487
Jul-23,2023,7,EBSA,Boyacá,2,420.7582
Ago-23,2023,8,EBSA,Boyacá,2,424.1243
Sep-23,2023,9,EBSA,Boyacá,2,428.3655
Oct-23,2023,10,EBSA,Boyacá,2,436.9329
Nov-23,2023,11,EBSA,Boyacá,2,445.6715
Dic-23,2023,12,EBSA,Boyacá,2,448.3455
* Pesos corrientes,,,EBSA,Boyacá,2,0.005999934929651178
Ene-23,2023,1,EBSA,Boyacá,3,662.011
Feb-23,2023,2,EBSA,Boyacá,3,675.7809
Mar-23,2023,3,EBSA,Boyacá,3,689.0262
Abr-23,2023,4,EBSA,Boyacá,3,698.328
May-23,2023,5,EBSA,Boyacá,3,705.87
Jun-23,2023,6,EBSA,Boyacá,3,711.02279
Jul-23,2023,7,EBSA,Boyacá,3,715.28894
Ago-23,2023,8,EBSA,Boyacá,3,721.0112
Sep-23,2023,9,EBSA,Boyacá,3,728.22135
Oct-23,2023,10,EBSA,Boyacá,3,742.7858
Nov-23,2023,11,EBSA,Boyacá,3,757.6416
Dic-23,2023,12,EBSA,Boyacá,3,762.1874
* Pesos corrientes,,,EBSA,Boyacá,3,0.005999934533689789
Ene-23,2023,1,EBSA,Boyacá,4,778.8365
Feb-23,2023,2,EBSA,Boyacá,4,795.0363
Mar-23,2023,3,EBSA,Boyacá,4,810.619
Abr-23,2023,4,EBSA,Boyacá,4,821.5624
May-23,2023,5,EBSA,Boyacá,4,830.4353
Jun-23,2023,6,EBSA,Boyacá,4,836.4974
Jul-23,2023,7,EBSA,Boyacá,4,841.5164
Ago-23,2023,8,EBSA,Boyacá,4,848.2485
Sep-23,2023,9,EBSA,Boyacá,4,856.731
Oct-23,2023,10,EBSA,Boyacá,4,873.8657
Nov-23,2023,11,EBSA,Boyacá,4,891.343
Dic-23,2023,12,EBSA,Boyacá,4,896.691
* Pesos corrientes,,,EBSA,Boyacá,4,0.005999934929651178
Ene-23,2023,1,EBSA,Boyacá,"5 y 6, Ind y Com",934.6038
Feb-23,2023,2,EBSA,Boyacá,"5 y 6, Ind y Com",954.0436
Mar-23,2023,3,EBSA,Boyacá,"5 y 6, Ind y Com",972.7428
Abr-23,2023,4,EBSA,Boyacá,"5 y 6, Ind y Com",985.8749
May-23,2023,5,EBSA,Boyacá,"5 y 6, Ind y Com",996.5224
Jun-23,2023,6,EBSA,Boyacá,"5 y 6, Ind y Com",1003.7969
Jul-23,2023,7,EBSA,Boyacá,"5 y 6, Ind y Com",1009.8197
Ago-23,2023,8,EBSA,Boyacá,"5 y 6, Ind y Com",1017.8982
Sep-23,2023,9,EBSA,Boyacá,"5 y 6, Ind y Com",1028.0772
Oct-23,2023,10,EBSA,Boyacá,"5 y 6, Ind y Com",1048.6388
Nov-23,2023,11,EBSA,Boyacá,"5 y 6, Ind y Com",1069.6116
Dic-23,2023,12,EBSA,Boyacá,"5 y 6, Ind y Com",1076.0292
* Pesos corrientes,,,EBSA,Boyacá,"5 y 6, Ind y Com",0.005999934929651093
Ene-23,2023,1,EDEQ,Quindío,1,301.4073
Feb-23,2023,2,EDEQ,Quindío,1,306.7644
Mar-23,2023,3,EDEQ,Quindío,1,311.8584
Abr-23,2023,4,EDEQ,Quindío,1,315.1348
May-23,2023,5,EDEQ,Quindío,1,317.5981
Jun-23,2023,6,EDEQ,Quindío,1,318.98518
Jul-23,2023,7,EDEQ,Quindío,1,319.94747
Ago-23,2023,8,EDEQ,Quindío,1,321.5498
Sep-23,2023,9,EDEQ,Quindío,1,323.79793
Oct-23,2023,10,EDEQ,Quindío,1,359.4157
Nov-23,2023,11,EDEQ,Quindío,1,373.4329
Dic-23,2023,12,EDEQ,Quindío,1,375.6735
* Pesos corrientes,,,EDEQ,Quindío,1,0.006000006962428785
Ene-23,2023,1,EDEQ,Quindío,2,376.7591
Feb-23,2023,2,EDEQ,Quindío,2,383.4554
Mar-23,2023,3,EDEQ,Quindío,2,389.8229
Abr-23,2023,4,EDEQ,Quindío,2,393.9185
May-23,2023,5,EDEQ,Quindío,2,396.9976
Jun-23,2023,6,EDEQ,Quindío,2,398.73148
Jul-23,2023,7,EDEQ,Quindío,2,399.93434
Ago-23,2023,8,EDEQ,Quindío,2,401.9373
Sep-23,2023,9,EDEQ,Quindío,2,404.74742
Oct-23,2023,10,EDEQ,Quindío,2,449.2696
Nov-23,2023,11,EDEQ,Quindío,2,466.7912
Dic-23,2023,12,EDEQ,Quindío,2,469.5919
* Pesos corrientes,,,EDEQ,Quindío,2,0.005999898884126363
Ene-23,2023,1,EDEQ,Quindío,3,640.4905
Feb-23,2023,2,EDEQ,Quindío,3,651.8742
Mar-23,2023,3,EDEQ,Quindío,3,662.699
Abr-23,2023,4,EDEQ,Quindío,3,669.6614
May-23,2023,5,EDEQ,Quindío,3,674.8959
Jun-23,2023,6,EDEQ,Quindío,3,677.84351
Jul-23,2023,7,EDEQ,Quindío,3,679.88837
Ago-23,2023,8,EDEQ,Quindío,3,683.2934
Sep-23,2023,9,EDEQ,Quindío,3,688.07061
Oct-23,2023,10,EDEQ,Quindío,3,763.7584
Nov-23,2023,11,EDEQ,Quindío,3,793.545
Dic-23,2023,12,EDEQ,Quindío,3,798.3062
* Pesos corrientes,,,EDEQ,Quindío,3,0.0059999117882414115
Ene-23,2023,1,EDEQ,Quindío,4,753.5182
Feb-23,2023,2,EDEQ,Quindío,4,766.9109
Mar-23,2023,3,EDEQ,Quindío,4,779.6459
Abr-23,2023,4,EDEQ,Quindío,4,787.837
May-23,2023,5,EDEQ,Quindío,4,793.9952
Jun-23,2023,6,EDEQ,Quindío,4,797.46295
Jul-23,2023,7,EDEQ,Quindío,4,799.86867
Ago-23,2023,8,EDEQ,Quindío,4,803.8746
Sep-23,2023,9,EDEQ,Quindío,4,809.49484
Oct-23,2023,10,EDEQ,Quindío,4,898.5393
Nov-23,2023,11,EDEQ,Quindío,4,933.5823
Dic-23,2023,12,EDEQ,Quindío,4,939.1838
* Pesos corrientes,,,EDEQ,Quindío,4,0.006000006641085619
Ene-23,2023,1,EDEQ,Quindío,"5 y 6, Ind y Com",904.2218
Feb-23,2023,2,EDEQ,Quindío,"5 y 6, Ind y Com",920.2931
Mar-23,2023,3,EDEQ,Quindío,"5 y 6, Ind y Com",935.5751
Abr-23,2023,4,EDEQ,Quindío,"5 y 6, Ind y Com",945.4044
May-23,2023,5,EDEQ,Quindío,"5 y 6, Ind y Com",952.7942
Jun-23,2023,6,EDEQ,Quindío,"5 y 6, Ind y Com",956.95555
Jul-23,2023,7,EDEQ,Quindío,"5 y 6, Ind y Com",959.8424
Ago-23,2023,8,EDEQ,Quindío,"5 y 6, Ind y Com",964.6495
Sep-23,2023,9,EDEQ,Quindío,"5 y 6, Ind y Com",971.3938
Oct-23,2023,10,EDEQ,Quindío,"5 y 6, Ind y Com",1078.2471
Nov-23,2023,11,EDEQ,Quindío,"5 y 6, Ind y Com",1120.2988
Dic-23,2023,12,EDEQ,Quindío,"5 y 6, Ind y Com",1127.0206
* Pesos corrientes,,,EDEQ,Quindío,"5 y 6, Ind y Com",0.006000006426856862
Ene-23,2023,1,EE Putumayo,Putumayo,1,339.42965
Feb-23,2023,2,EE Putumayo,Putumayo,1,345.4632
Mar-23,2023,3,EE Putumayo,Putumayo,1,351.19983
Abr-23,2023,4,EE Putumayo,Putumayo,1,354.88958
May-23,2023,5,EE Putumayo,Putumayo,1,357.66363
Jun-23,2023,6,EE Putumayo,Putumayo,1,357.66363
Jul-23,2023,7,EE Putumayo,Putumayo,1,345.50868
Ago-23,2023,8,EE Putumayo,Putumayo,1,346.03383
Sep-23,2023,9,EE Putumayo,Putumayo,1,347.76685
Oct-23,2023,10,EE Putumayo,Putumayo,1,325.77625
Nov-23,2023,11,EE Putumayo,Putumayo,1,343.58986
Dic-23,2023,12,EE Putumayo,Putumayo,1,324.56597
* Pesos corrientes,,,EE Putumayo,Putumayo,1,-0.05536801930068598
Ene-23,2023,1,EE Putumayo,Putumayo,2,424.28707
Feb-23,2023,2,EE Putumayo,Putumayo,2,431.829
Mar-23,2023,3,EE Putumayo,Putumayo,2,438.99978
Abr-23,2023,4,EE Putumayo,Putumayo,2,443.61197
May-23,2023,5,EE Putumayo,Putumayo,2,447.07953
Jun-23,2023,6,EE Putumayo,Putumayo,2,447.07953
Jul-23,2023,7,EE Putumayo,Putumayo,2,431.88585
Ago-23,2023,8,EE Putumayo,Putumayo,2,432.54229
Sep-23,2023,9,EE Putumayo,Putumayo,2,434.70856
Oct-23,2023,10,EE Putumayo,Putumayo,2,407.22032
Nov-23,2023,11,EE Putumayo,Putumayo,2,429.48733
Dic-23,2023,12,EE Putumayo,Putumayo,2,405.70747
* Pesos corrientes,,,EE Putumayo,Putumayo,2,-0.0553680128352098
Ene-23,2023,1,EE Putumayo,Putumayo,3,721.28802
Feb-23,2023,2,EE Putumayo,Putumayo,3,734.10931
Mar-23,2023,3,EE Putumayo,Putumayo,3,746.29963
Abr-23,2023,4,EE Putumayo,Putumayo,3,754.14036
May-23,2023,5,EE Putumayo,Putumayo,3,760.03521
Jun-23,2023,6,EE Putumayo,Putumayo,3,760.03521
Jul-23,2023,7,EE Putumayo,Putumayo,3,734.20594
Ago-23,2023,8,EE Putumayo,Putumayo,3,735.3219
Sep-23,2023,9,EE Putumayo,Putumayo,3,739.00455
Oct-23,2023,10,EE Putumayo,Putumayo,3,692.27454
Nov-23,2023,11,EE Putumayo,Putumayo,3,730.12846
Dic-23,2023,12,EE Putumayo,Putumayo,3,689.7027
* Pesos corrientes,,,EE Putumayo,Putumayo,3,-0.055368010171799036
Ene-23,2023,1,EE Putumayo,Putumayo,4,848.57414
Feb-23,2023,2,EE Putumayo,Putumayo,4,863.65801
Mar-23,2023,3,EE Putumayo,Putumayo,4,877.99957
Abr-23,2023,4,EE Putumayo,Putumayo,4,881.18935
May-23,2023,5,EE Putumayo,Putumayo,4,894.15907
Jun-23,2023,6,EE Putumayo,Putumayo,4,894.15907
Jul-23,2023,7,EE Putumayo,Putumayo,4,863.77169
Ago-23,2023,8,EE Putumayo,Putumayo,4,865.08459
Sep-23,2023,9,EE Putumayo,Putumayo,4,869.41712
Oct-23,2023,10,EE Putumayo,Putumayo,4,814.44063
Nov-23,2023,11,EE Putumayo,Putumayo,4,858.97465
Dic-23,2023,12,EE Putumayo,Putumayo,4,811.41494
* Pesos corrientes,,,EE Putumayo,Putumayo,4,-0.055368001838005346
Ene-23,2023,1,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1018.2889680000001
Feb-23,2023,2,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1036.38961
Mar-23,2023,3,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1053.59948
Abr-23,2023,4,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1064.66874
May-23,2023,5,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1072.99088
Jun-23,2023,6,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1072.99088
Jul-23,2023,7,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1036.52603
Ago-23,2023,8,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1038.101508
Sep-23,2023,9,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1043.30055
Oct-23,2023,10,EE Putumayo,Putumayo,"5 y 6, Ind y Com",977.328756
Nov-23,2023,11,EE Putumayo,Putumayo,"5 y 6, Ind y Com",1030.76958
Dic-23,2023,12,EE Putumayo,Putumayo,"5 y 6, Ind y Com",973.6979279999999
* Pesos corrientes,,,EE Putumayo,Putumayo,"5 y 6, Ind y Com",-0.055368001838005325
Ene-23,2023,1,EEBP,Boyacá,1,327.68
Feb-23,2023,2,EEBP,Boyacá,1,324.48
Mar-23,2023,3,EEBP,Boyacá,1,327.6
Abr-23,2023,4,EEBP,Boyacá,1,333.44
May-23,2023,5,EEBP,Boyacá,1,333.64
Jun-23,2023,6,EEBP,Boyacá,1,335.09
Jul-23,2023,7,EEBP,Boyacá,1,330.5
Ago-23,2023,8,EEBP,Boyacá,1,329.67
Sep-23,2023,9,EEBP,Boyacá,1,331.39
Oct-23,2023,10,EEBP,Boyacá,1,326.1
Nov-23,2023,11,EEBP,Boyacá,1,344.04
Dic-23,2023,12,EEBP,Boyacá,1,345.65
* Pesos corrientes,,,EEBP,Boyacá,1,0.0046796884083244875
Ene-23,2023,1,EEBP,Boyacá,2,409.6
Feb-23,2023,2,EEBP,Boyacá,2,405.6
Mar-23,2023,3,EEBP,Boyacá,2,409.5
Abr-23,2023,4,EEBP,Boyacá,2,416.8
May-23,2023,5,EEBP,Boyacá,2,417.05
Jun-23,2023,6,EEBP,Boyacá,2,427.95
Jul-23,2023,7,EEBP,Boyacá,2,422.1
Ago-23,2023,8,EEBP,Boyacá,2,421.05
Sep-23,2023,9,EEBP,Boyacá,2,423.25
Oct-23,2023,10,EEBP,Boyacá,2,416.5
Nov-23,2023,11,EEBP,Boyacá,2,430.05
Dic-23,2023,12,EEBP,Boyacá,2,432.07
* Pesos corrientes,,,EEBP,Boyacá,2,0.0046971282409021785
Ene-23,2023,1,EEBP,Boyacá,3,696.32
Feb-23,2023,2,EEBP,Boyacá,3,689.52
Mar-23,2023,3,EEBP,Boyacá,3,696.15
Abr-23,2023,4,EEBP,Boyacá,3,708.56
May-23,2023,5,EEBP,Boyacá,3,708.98
Jun-23,2023,6,EEBP,Boyacá,3,727.51
Jul-23,2023,7,EEBP,Boyacá,3,717.57
Ago-23,2023,8,EEBP,Boyacá,3,715.78
Sep-23,2023,9,EEBP,Boyacá,3,719.52
Oct-23,2023,10,EEBP,Boyacá,3,708.05
Nov-23,2023,11,EEBP,Boyacá,3,731.08
Dic-23,2023,12,EEBP,Boyacá,3,736.78
* Pesos corrientes,,,EEBP,Boyacá,3,0.007796684357388974
Ene-23,2023,1,EEBP,Boyacá,4,819.2
Feb-23,2023,2,EEBP,Boyacá,4,811.2
Mar-23,2023,3,EEBP,Boyacá,4,819.0
Abr-23,2023,4,EEBP,Boyacá,4,833.6
May-23,2023,5,EEBP,Boyacá,4,834.1
Jun-23,2023,6,EEBP,Boyacá,4,855.9
Jul-23,2023,7,EEBP,Boyacá,4,844.2
Ago-23,2023,8,EEBP,Boyacá,4,842.1
Sep-23,2023,9,EEBP,Boyacá,4,846.5
Oct-23,2023,10,EEBP,Boyacá,4,833.0
Nov-23,2023,11,EEBP,Boyacá,4,860.1
Dic-23,2023,12,EEBP,Boyacá,4,866.8
* Pesos corrientes,,,EEBP,Boyacá,4,0.007789791884664494
Ene-23,2023,1,EEBP,Boyacá,"5 y 6, Ind y Com",983.04
Feb-23,2023,2,EEBP,Boyacá,"5 y 6, Ind y Com",973.44
Mar-23,2023,3,EEBP,Boyacá,"5 y 6, Ind y Com",982.8
Abr-23,2023,4,EEBP,Boyacá,"5 y 6, Ind y Com",1000.32
May-23,2023,5,EEBP,Boyacá,"5 y 6, Ind y Com",1000.92
Jun-23,2023,6,EEBP,Boyacá,"5 y 6, Ind y Com",1027.08
Jul-23,2023,7,EEBP,Boyacá,"5 y 6, Ind y Com",1013.0400000000001
Ago-23,2023,8,EEBP,Boyacá,"5 y 6, Ind y Com",1010.52
Sep-23,2023,9,EEBP,Boyacá,"5 y 6, Ind y Com",1015.8
Oct-23,2023,10,EEBP,Boyacá,"5 y 6, Ind y Com",999.5999999999999
Nov-23,2023,11,EEBP,Boyacá,"5 y 6, Ind y Com",1032.12
Dic-23,2023,12,EEBP,Boyacá,"5 y 6, Ind y Com",1040.1599999999999
* Pesos corrientes,,,EEBP,Boyacá,"5 y 6, Ind y Com",0.0077897918846645394
Ene-23,2023,1,EEP PEREIRA,Risaralda,1,326.87
Feb-23,2023,2,EEP PEREIRA,Risaralda,1,332.68
Mar-23,2023,3,EEP PEREIRA,Risaralda,1,338.206
Abr-23,2023,4,EEP PEREIRA,Risaralda,1,341.7592
May-23,2023,5,EEP PEREIRA,Risaralda,1,344.43
Jun-23,2023,6,EEP PEREIRA,Risaralda,1,345.9365
Jul-23,2023,7,EEP PEREIRA,Risaralda,1,346.9743
Ago-23,2023,8,EEP PEREIRA,Risaralda,1,348.71
Sep-23,2023,9,EEP PEREIRA,Risaralda,1,351.1506
Oct-23,2023,10,EEP PEREIRA,Risaralda,1,388.37
Nov-23,2023,11,EEP PEREIRA,Risaralda,1,389.34
Dic-23,2023,12,EEP PEREIRA,Risaralda,1,391.17
* Pesos corrientes,,,EEP PEREIRA,Risaralda,1,0.0047002619818154855
Ene-23,2023,1,EEP PEREIRA,Risaralda,2,408.59
Feb-23,2023,2,EEP PEREIRA,Risaralda,2,415.85
Mar-23,2023,3,EEP PEREIRA,Risaralda,2,422.7575
Abr-23,2023,4,EEP PEREIRA,Risaralda,2,427.199
May-23,2023,5,EEP PEREIRA,Risaralda,2,430.54
Jun-23,2023,6,EEP PEREIRA,Risaralda,2,432.4206
Jul-23,2023,7,EEP PEREIRA,Risaralda,2,433.7179
Ago-23,2023,8,EEP PEREIRA,Risaralda,2,435.89
Sep-23,2023,9,EEP PEREIRA,Risaralda,2,438.9383
Oct-23,2023,10,EEP PEREIRA,Risaralda,2,485.47
Nov-23,2023,11,EEP PEREIRA,Risaralda,2,486.68
Dic-23,2023,12,EEP PEREIRA,Risaralda,2,488.96
* Pesos corrientes,,,EEP PEREIRA,Risaralda,2,0.004684803156077859
Ene-23,2023,1,EEP PEREIRA,Risaralda,3,694.6
Feb-23,2023,2,EEP PEREIRA,Risaralda,3,706.94
Mar-23,2023,3,EEP PEREIRA,Risaralda,3,718.68401
Abr-23,2023,4,EEP PEREIRA,Risaralda,3,726.23737
May-23,2023,5,EEP PEREIRA,Risaralda,3,731.92
Jun-23,2023,6,EEP PEREIRA,Risaralda,3,735.11502
Jul-23,2023,7,EEP PEREIRA,Risaralda,3,737.32035
Ago-23,2023,8,EEP PEREIRA,Risaralda,3,741.01
Sep-23,2023,9,EEP PEREIRA,Risaralda,3,746.19409
Oct-23,2023,10,EEP PEREIRA,Risaralda,3,825.29
Nov-23,2023,11,EEP PEREIRA,Risaralda,3,756.87
Dic-23,2023,12,EEP PEREIRA,Risaralda,3,774.03
* Pesos corrientes,,,EEP PEREIRA,Risaralda,3,0.022672321534741722
Ene-23,2023,1,EEP PEREIRA,Risaralda,4,817.17
Feb-23,2023,2,EEP PEREIRA,Risaralda,4,831.7
Mar-23,2023,3,EEP PEREIRA,Risaralda,4,845.5106
Abr-23,2023,4,EEP PEREIRA,Risaralda,4,854.3969
May-23,2023,5,EEP PEREIRA,Risaralda,4,861.08
Jun-23,2023,6,EEP PEREIRA,Risaralda,4,864.8412
Jul-23,2023,7,EEP PEREIRA,Risaralda,4,867.4357
Ago-23,2023,8,EEP PEREIRA,Risaralda,4,871.78
Sep-23,2023,9,EEP PEREIRA,Risaralda,4,877.8754
Oct-23,2023,10,EEP PEREIRA,Risaralda,4,970.93
Nov-23,2023,11,EEP PEREIRA,Risaralda,4,890.43
Dic-23,2023,12,EEP PEREIRA,Risaralda,4,910.62
* Pesos corrientes,,,EEP PEREIRA,Risaralda,4,0.022674438192783326
Ene-23,2023,1,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",980.61
Feb-23,2023,2,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",998.04
Mar-23,2023,3,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1014.61272
Abr-23,2023,4,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1025.27628
May-23,2023,5,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1033.29
Jun-23,2023,6,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1037.80944
Jul-23,2023,7,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1040.92284
Ago-23,2023,8,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1046.136
Sep-23,2023,9,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1053.45048
Oct-23,2023,10,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1165.116
Nov-23,2023,11,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1068.5159999999998
Dic-23,2023,12,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1092.744
* Pesos corrientes,,,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",0.022674438192783326
Ene-23,2023,1,AIR-E,Atlántico/Magdalena/La Guajira,1,343.35
Feb-23,2023,2,AIR-E,Atlántico/Magdalena/La Guajira,1,350.48
Mar-23,2023,3,AIR-E,Atlántico/Magdalena/La Guajira,1,357.35
Abr-23,2023,4,AIR-E,Atlántico/Magdalena/La Guajira,1,362.18
May-23,2023,5,AIR-E,Atlántico/Magdalena/La Guajira,1,366.09
